frame,broadcast_id,tacticam_id,distance
124,18.0,215.0,0.05969341956061485
124,21.0,209.0,0.1684256693614088
124,98.0,214.0,0.08692702984752493
124,24.0,214.0,0.14047932176612715
124,189.0,212.0,0.28361551511153377
124,19.0,215.0,0.20141940182308507
124,201.0,209.0,0.1538198222858066
124,203.0,209.0,0.01943382588578589
125,15.0,215.0,0.1622319090031115
125,22.0,215.0,0.1553742812689743
125,25.0,215.0,0.14841540601528388
125,18.0,215.0,0.059667529606380484
125,21.0,209.0,0.16915104961467473
125,98.0,214.0,0.08778233552889507
125,24.0,214.0,0.14375048442926752
125,189.0,212.0,0.2851784790343189
125,19.0,215.0,0.2021261711773909
125,201.0,209.0,0.14795976052333773
125,203.0,209.0,0.016225154321020722
125,16.0,212.0,0.2817927508503732
127,-1.0,210.0,0.17969343297137816
127,-1.0,212.0,0.027496036263726573
127,-1.0,212.0,0.027315206784408207
128,-1.0,279.0,0.07161394460696985
128,-1.0,218.0,0.07105646089028088
128,-1.0,212.0,0.05769626683843049
131,-1.0,214.0,0.11629327455907032
